idx, heading, dist, lfm POS, lfm VEL, lfm TRQ, lbm POS, lbm VEL, lbm TRQ, rfm POS, rfm VEL, rfm TRQ, rbm POS, rbm VEL, rbm TRQ
175, 0.3479779, 5145.5, 0.04333333, 8.666667, 30.8535, 0.04333333, 7.466667, 29.36236, 0.06333333, 8.866667, 10.56858, 0.04, 10.23333, 13.391
176, 0.4507799, 5145.5, 0.05333333, 9.766666, 36.01399, 0.05, 6.933333, 37.11982, 0.07, 7.2, 16.47908, 0.04333333, 3.333333, 23.95123
177, 0.564711, 5145.5, 0.06666667, 10.2, 42.10537, 0.06, 8.0, 45.05128, 0.07666667, 7.533333, 24.04928, 0.04666667, 2.966667, 36.54198
178, 0.8085594, 5147.5, 0.09333333, 16.2, 58.17613, 0.08666667, 13.83333, 63.73658, 0.1233333, 28.66667, 37.35542, 0.06, 6.566667, 65.19465
179, 0.9878057, 5147.5, 0.1166667, 23.0, 64.61173, 0.1033333, 16.33333, 73.35901, 0.1566667, 37.3, 40.37767, 0.07, 7.5, 79.84718
180, 1.236657, 5147.5, 0.1466667, 31.13333, 70.36358, 0.12, 18.76667, 82.2728, 0.2, 44.73333, 40.19192, 0.08, 10.06667, 99.10865
181, 1.515531, 5151.0, 0.1833333, 37.83333, 75.43112, 0.1433333, 23.7, 96.11584, 0.25, 50.16667, 35.71914, 0.08666667, 9.3, 111.0873
182, 1.849947, 5151.0, 0.2266667, 47.03333, 76.85834, 0.1666667, 24.0, 104.051, 0.3, 52.36667, 29.24673, 0.09, 6.0, 113.2983
183, 2.308627, 5151.0, 0.28, 52.8, 73.88143, 0.1966667, 28.6, 106.1488, 0.3533333, 51.43333, 22.46302, 0.09666666, 5.233333, 114.0184
184, 2.805524, 5151.0, 0.3333333, 51.0, 69.28201, 0.23, 33.63333, 106.6605, 0.4033333, 50.36666, 16.98096, 0.1066667, 8.933333, 112.3761
185, 3.942482, 5156.5, 0.43, 50.8, 61.0114, 0.3, 36.23333, 102.716, 0.5, 48.5, 12.18775, 0.1333333, 12.46667, 94.55796
186, 4.592135, 5156.5, 0.4866667, 55.43334, 56.92851, 0.34, 40.13334, 96.35439, 0.55, 51.13334, 13.22679, 0.1466667, 14.1, 97.6621
187, 5.239409, 333.5, 0.54, 56.03333, 55.73705, 0.38, 42.56667, 97.21101, 0.6033334, 55.63334, 15.38396, 0.1633333, 15.66667, 99.1589
188, 5.939976, 333.5, 0.6, 61.1, 56.73793, 0.4266667, 45.36666, 97.58275, 0.6633334, 61.0, 16.94757, 0.1833333, 19.33333, 98.06659
189, 6.687085, 333.5, 0.6666667, 63.56667, 55.74174, 0.4733333, 47.96667, 97.06549, 0.7266667, 65.3, 18.16057, 0.2033333, 23.03333, 98.11637
190, 7.446858, 338.5, 0.73, 65.13333, 54.18007, 0.5233333, 51.0, 98.09333, 0.7933333, 68.16667, 18.06126, 0.2266667, 22.03333, 98.25798
191, 8.227924, 350.5, 0.7966667, 67.16667, 53.83362, 0.5733333, 50.0, 96.45077, 0.8633333, 71.4, 16.99551, 0.25, 22.8, 99.29065
192, 9.870057, 350.5, 0.94, 75.13333, 50.4169, 0.71, 57.1, 96.92784, 1.006667, 72.7, 14.91022, 0.2933333, 23.56667, 99.85673
193, 10.70044, 365.5, 1.013333, 72.76667, 49.95858, 0.7666667, 57.86666, 96.89493, 1.08, 73.93333, 15.34142, 0.32, 26.63333, 99.46783
194, 11.57064, 365.5, 1.09, 78.56667, 51.06869, 0.8266666, 60.83333, 92.68163, 1.156667, 76.0, 15.31002, 0.35, 29.06667, 98.98986
195, 12.43394, 365.5, 1.17, 81.76667, 49.90379, 0.89, 62.63334, 93.88361, 1.233333, 80.2, 16.40893, 0.38, 31.76667, 98.79138
196, 13.25903, 368.0, 1.25, 77.93334, 48.96915, 0.95, 59.7, 89.78331, 1.316667, 80.66667, 18.3751, 0.4133333, 33.6, 98.46775
197, 14.12365, 384.0, 1.33, 83.53333, 48.90071, 1.01, 58.83333, 88.69377, 1.4, 88.8, 19.94507, 0.4466667, 33.76667, 98.5495
198, 15.02252, 384.0, 1.413333, 84.36667, 46.94389, 1.07, 59.96667, 87.57243, 1.49, 90.30001, 21.14964, 0.4833333, 35.6, 99.00503
199, 15.89468, 384.0, 1.5, 82.7, 44.45506, 1.196667, 65.46667, 85.20238, 1.673333, 93.7, 20.43505, 0.5533333, 36.93333, 99.83567
200, 17.61541, 405.5, 1.666667, 87.6, 41.52117, 1.26, 65.7, 84.34784, 1.77, 91.1, 18.29417, 0.5933333, 38.23334, 97.5161
201, 18.48927, 405.5, 1.753333, 84.96667, 39.59355, 1.33, 69.0, 81.0729, 1.86, 91.86667, 16.78297, 0.63, 39.7, 98.00029
202, 19.31862, 405.5, 1.84, 86.56667, 38.39739, 1.396667, 67.43333, 77.44626, 1.95, 88.53333, 16.49601, 0.6733334, 43.6, 98.29569
203, 20.10183, 436.0, 1.926667, 85.1, 38.1237, 1.463333, 67.4, 74.91926, 2.036667, 88.83334, 17.19939, 0.72, 48.1, 97.62242
204, 20.89936, 436.0, 2.013333, 88.46667, 37.04054, 1.533333, 69.93333, 72.73013, 2.126667, 90.43334, 19.25909, 0.7666667, 46.86666, 98.48485
205, 21.66494, 436.0, 2.103333, 87.6, 35.7054, 1.603333, 68.7, 70.73142, 2.216667, 89.16667, 20.89601, 0.8133333, 46.36667, 98.36082
206, 22.39224, 464.5, 2.19, 89.40001, 34.86731, 1.673333, 70.83333, 69.43555, 2.303333, 87.7, 22.79181, 0.9166667, 53.8, 97.77454
207, 23.84091, 464.5, 2.37, 89.03334, 33.63933, 1.813333, 71.6, 66.90853, 2.483333, 88.33334, 22.44274, 0.9700001, 53.66667, 98.47888
208, 24.53527, 464.5, 2.46, 90.63334, 32.66543, 1.886667, 70.86667, 65.941, 2.576667, 92.93334, 21.69854, 1.023333, 54.06667, 97.55435
209, 25.19346, 498.0, 2.55, 89.83334, 31.91115, 1.953333, 69.03333, 66.25768, 2.663333, 90.0, 20.6902, 1.08, 55.46667, 97.32091
210, 25.86207, 498.0, 2.64, 91.53334, 31.50218, 2.026667, 70.93334, 65.95427, 2.75, 85.83334, 21.20898, 1.136667, 57.43333, 98.03329
211, 26.49953, 498.0, 2.733333, 90.2, 30.52511, 2.096667, 69.93333, 65.90918, 2.836667, 86.26667, 21.32195, 1.196667, 59.56666, 97.24925
212, 27.09714, 512.5, 2.82, 87.9, 30.6609, 2.17, 74.36667, 65.89592, 2.923333, 86.36667, 22.58547, 1.256667, 60.1, 96.27217
213, 27.67574, 537.5, 2.91, 89.8, 30.95742, 2.24, 71.76667, 64.97082, 3.01, 88.43333, 24.39056, 1.316667, 59.03333, 94.62143
214, 28.79959, 537.5, 3.086667, 89.76667, 32.28829, 2.386667, 72.9, 63.37525, 3.186667, 86.7, 25.71505, 1.443333, 61.56667, 89.69893
215, 29.34032, 576.0, 3.176667, 89.56667, 32.57526, 2.46, 74.53333, 62.09847, 3.273333, 86.43333, 25.8344, 1.503333, 61.83333, 88.26781
216, 29.8195, 576.0, 3.266667, 87.73334, 32.8585, 2.533333, 75.53333, 60.46419, 3.356667, 83.63334, 26.22163, 1.57, 66.13333, 86.45634
217, 30.30697, 576.0, 3.356667, 89.2, 32.8235, 2.613333, 76.66667, 59.58363, 3.443333, 86.63333, 26.55315, 1.636667, 66.06667, 84.26085
218, 30.78208, 594.0, 3.446667, 92.7, 32.08458, 2.686667, 78.16667, 57.72018, 3.53, 90.30001, 26.72021, 1.703333, 66.83334, 82.22977
219, 31.22153, 616.5, 3.54, 91.36667, 31.42044, 2.766667, 74.56666, 55.91827, 3.623333, 90.2, 25.63331, 1.773333, 71.56667, 80.49522
220, 31.64929, 616.5, 3.633333, 97.36667, 30.31128, 2.84, 75.4, 55.79574, 3.716667, 93.76667, 23.47335, 1.843333, 70.13333, 77.75496
221, 32.49412, 658.0, 3.82, 90.0, 28.44521, 2.986667, 74.03333, 57.28523, 3.89, 82.0, 22.91115, 1.983333, 69.7, 73.84244
222, 32.88516, 658.0, 3.91, 89.13333, 28.54231, 3.06, 72.43333, 59.55555, 3.963333, 73.03333, 26.39036, 2.053333, 72.5, 72.37897
223, 33.21978, 658.0, 4.0, 88.5, 28.89082, 3.133333, 76.06667, 60.26422, 4.036667, 69.96667, 32.39286, 2.126667, 72.76667, 70.53834
224, 33.47249, 677.5, 4.09, 90.33334, 29.59365, 3.213333, 78.73333, 58.40393, 4.103333, 67.93334, 40.19086, 2.2, 75.53333, 68.75552
225, 33.68638, 702.5, 4.18, 91.0, 30.54737, 3.29, 79.06667, 55.75384, 4.176667, 72.2, 47.77191, 2.276667, 77.7, 66.14097
226, 33.89075, 702.5, 4.273334, 92.7, 30.79506, 3.37, 78.0, 53.68405, 4.25, 73.73333, 52.4615, 2.353333, 76.23333, 63.10737
227, 34.05967, 702.5, 4.366667, 93.83334, 30.53726, 3.446667, 75.16666, 51.47, 4.323333, 76.7, 53.4831, 2.433333, 78.2, 60.05785
228, 34.4372, 739.5, 4.546667, 89.8, 29.94744, 3.593333, 73.96667, 53.03003, 4.486667, 82.2, 47.5188, 2.586667, 75.9, 56.95
229, 34.63837, 739.5, 4.633333, 88.26667, 29.00022, 3.673333, 77.9, 54.23572, 4.57, 84.8, 42.85092, 2.663333, 76.4, 57.03699
230, 34.83276, 758.5, 4.72, 83.83334, 28.25398, 3.75, 77.76667, 55.21807, 4.653333, 81.13334, 39.13092, 2.743333, 78.66666, 57.09798
231, 35.01176, 780.0, 4.803333, 84.8, 26.66439, 3.83, 80.73333, 54.74756, 4.743333, 78.2, 37.49719, 2.82, 79.1, 56.75956
232, 35.13169, 780.0, 4.886667, 82.66666, 24.73152, 3.913333, 81.93334, 52.64915, 4.78, 77.7, 37.68445, 2.9, 80.76667, 56.37922
233, 35.20583, 780.0, 4.97, 85.86667, 21.78975, 3.993333, 80.80001, 50.03459, 4.896667, 76.76667, 39.8566, 2.98, 79.6, 56.10816
234, 35.2471, 821.0, 5.053333, 83.63334, 18.70693, 4.073333, 79.23333, 49.03896, 4.97, 74.4, 42.59049, 3.063333, 83.8, 54.29988
235, 35.30018, 821.0, 5.216667, 80.26668, 11.88464, 4.226666, 76.13333, 50.40275, 5.126667, 83.23333, 44.97795, 3.23, 83.30001, 49.91525
236, 35.3248, 840.5, 5.293334, 76.33334, 8.584972, 4.3, 73.46667, 51.84882, 5.213333, 86.7, 42.73998, 3.31, 80.36667, 49.39966
237, 35.3199, 859.0, 5.366667, 72.03333, 5.503828, 4.373333, 77.43333, 51.08087, 5.3, 84.7, 39.90954, 3.393333, 83.30001, 49.21876
238, 35.27792, 859.0, 5.436666, 70.8, 2.721826, 4.453333, 77.36667, 47.90318, 5.383333, 81.36667, 37.55969, 3.476667, 82.16666, 49.01505
239, 35.16954, 859.0, 5.506667, 67.06666, 0.6368406, 4.526667, 75.1, 40.978, 5.423333, 83.26667, 36.7985, 3.563333, 86.63333, 48.6989
240, 35.00611, 902.0, 5.573333, 62.26667, 0.0, 4.6, 70.96667, 32.61216, 5.55, 83.56667, 33.70668, 3.65, 87.63333, 48.73387
241, 34.78233, 902.0, 5.633333, 61.1, 0.0, 4.67, 69.16667, 22.95736, 5.63, 79.23333, 32.83693, 3.74, 88.53333, 48.36572
242, 34.1116, 920.0, 5.75, 55.26667, 0.0, 4.793334, 55.33333, 8.214283, 5.796667, 82.06667, 24.58315, 3.923333, 92.80001, 42.25095
243, 33.74334, 936.0, 5.803333, 54.13333, 0.0, 4.843333, 51.86666, 5.085981, 5.873333, 78.80001, 18.25791, 4.013333, 86.96667, 35.93319
244, 33.3269, 936.0, 5.856667, 53.06667, 0.0, 4.893333, 48.7, 2.272719, 5.916667, 78.7, 13.49571, 4.1, 84.63333, 25.27698
245, 32.82995, 936.0, 5.91, 54.86667, 0.0, 4.94, 44.43334, 0.5712457, 5.996666, 74.5, 6.822515, 4.18, 79.96667, 19.53055
246, 32.2917, 969.0, 5.963333, 52.03333, 0.0, 4.98, 41.4, 0.0, 6.066667, 67.2, 1.94114, 4.256667, 76.2, 10.68094
247, 31.73881, 969.0, 6.013333, 45.53333, 0.0, 5.02, 39.06667, 0.0, 6.13, 61.36667, 0.0, 4.33, 71.46667, 3.539863
248, 31.11205, 969.0, 6.056667, 41.56667, 0.0, 5.06, 36.33333, 0.0, 6.19, 60.16667, 0.0, 4.4, 70.2, 0.0
249, 29.6506, 988.5, 6.13, 34.03333, 0.0, 5.12, 29.16667, 0.0, 6.3, 50.63334, 0.0, 4.536667, 70.86667, 0.0
250, 29.02683, 988.5, 6.16, 31.06667, 0.0, 5.146667, 27.56667, 0.0, 6.35, 53.13334, 0.0, 4.606667, 66.83334, 0.0
251, 28.4565, 988.5, 6.193333, 29.93333, 0.0, 5.173333, 24.73333, 0.0, 6.403333, 53.93333, 0.0, 4.666667, 55.73333, 0.0
252, 27.85927, 1006.0, 6.216667, 24.93333, 5.444434, 5.193333, 22.43333, 0.0, 6.453333, 47.3, 0.0, 4.713333, 40.7, 0.0
253, 27.23441, 1006.0, 6.24, 22.06667, 11.29241, 5.213333, 19.36667, 0.0, 6.496666, 42.03333, 0.0, 4.74, 25.53333, 3.200099
254, 26.64602, 1006.0, 6.266667, 29.43333, 10.71013, 5.233333, 17.03333, 0.0, 6.536667, 39.46667, 0.0, 4.753334, 17.26667, 6.618717
255, 26.15151, 1006.0, 6.303333, 38.1, 10.16447, 5.246666, 16.13333, 0.0, 6.573333, 35.46667, 0.0, 4.766667, 11.13333, 7.948076
256, 25.56123, 1027.0, 6.353333, 16.53333, 27.20899, 5.263333, 11.13333, 2.28814, 6.63, 23.93333, 0.0, 4.803333, 20.86667, 7.650832
257, 25.32326, 1027.0, 6.36, 12.03333, 32.14651, 5.263333, 11.13333, 4.438972, 6.65, 20.43333, 2.055401, 4.826667, 23.53333, 5.648399
258, 25.06432, 1040.5, 6.366667, 6.8, 36.86195, 5.263333, 11.13333, 6.453026, 6.666667, 16.83333, 6.015596, 4.846667, 20.8, 1.74226
259, 24.80666, 1040.5, 6.366667, 6.8, 47.73905, 5.26, 1.666667, 8.670235, 6.683333, 14.76667, 9.844267, 4.866667, 19.2, 0.0
260, 24.56282, 1040.5, 6.366667, 6.8, 55.81865, 5.26, 1.666667, 10.41378, 6.696667, 13.0, 13.89146, 4.883333, 17.3, 1.062397
261, 24.32827, 1040.5, 6.366667, 6.8, 56.31293, 5.26, 1.666667, 11.86288, 6.703333, 10.83333, 17.95139, 4.9, 15.33333, 3.590372
262, 24.10033, 1055.0, 6.366667, 6.8, 57.40022, 5.256667, -0.0, 11.92218, 6.71, 8.366667, 20.10968, 4.91, 13.03333, 8.409252
263, 23.8991, 1055.0, 6.366667, 6.233333, 59.74465, 5.233333, -11.53333, 11.34546, 6.716667, 5.566667, 20.64695, 4.92, 9.1, 18.12616
264, 23.62192, 1062.5, 6.36, -0.9666666, 68.31201, 5.22, -14.4, 10.44526, 6.72, 3.866667, 20.4745, 4.92, 9.1, 21.41644
265, 23.54714, 1061.5, 6.353333, -3.666667, 75.02089, 5.203333, -16.7, 9.273439, 6.72, 3.866667, 20.63726, 4.92, 9.1, 24.63936
266, 23.51469, 1061.5, 6.35, -5.633333, 82.02089, 5.183333, -19.06667, 7.838006, 6.72, 3.866667, 21.94044, 4.92, 9.1, 25.47785
267, 23.50613, 1061.5, 6.34, -6.633333, 88.0932, 5.163333, -20.9, 7.159513, 6.72, 3.866667, 23.40917, 4.916667, 2.633333, 26.11111
268, 23.48992, 1061.0, 6.33, -11.06667, 95.264, 5.14, -23.16667, 6.671434, 6.72, 3.233333, 26.67068, 4.913333, 0.0, 28.29002
269, 23.45693, 1061.0, 6.31, -20.0, 102.4088, 5.116667, -24.56667, 6.196094, 6.716667, 0.9, 31.04769, 4.91, -1.533333, 32.58808
270, 23.41364, 1061.0, 6.286667, -25.03333, 109.2316, 5.09, -27.13333, 6.152513, 6.713333, -0.8333333, 36.61133, 4.903333, -2.7, 45.33523
271, 23.23165, 1071.5, 6.246666, -15.6, 113.2834, 5.033333, -28.36667, 6.78357, 6.696667, -9.366667, 48.99986, 4.896667, -4.366667, 54.53916
272, 23.11175, 1071.5, 6.233333, -13.16667, 112.5733, 5.006667, -25.13333, 8.951388, 6.683333, -12.0, 55.50711, 4.886667, -9.833333, 63.91446
273, 23.02429, 1071.5, 6.216667, -18.76667, 108.8602, 4.983333, -22.56667, 13.56918, 6.666667, -14.63333, 61.11528, 4.87, -13.33333, 71.9997
274, 22.94271, 1053.5, 6.193333, -24.7, 103.9488, 4.96, -23.3, 20.73627, 6.65, -16.8, 66.70959, 4.85, -20.56667, 80.25683
275, 22.84786, 1053.5, 6.163333, -30.73334, 100.1729, 4.933333, -27.26667, 29.15091, 6.623333, -29.56667, 70.93322, 4.823333, -27.86667, 86.05433
276, 22.75676, 1053.5, 6.13, -34.53333, 97.27345, 4.9, -36.0, 38.17976, 6.583333, -42.23333, 71.44491, 4.793334, -31.7, 89.42769
277, 22.72446, 5542.5, 6.09, -39.36666, 96.14503, 4.856667, -45.8, 45.28902, 6.54, -44.46667, 69.4408, 4.76, -34.73333, 92.79376
278, 22.89144, 5536.5, 6.01, -39.53333, 97.41529, 4.746666, -58.93333, 48.30005, 6.473333, -26.86667, 69.01913, 4.68, -43.16667, 98.46927
279, 23.02833, 5536.5, 5.97, -40.03334, 100.6547, 4.686666, -63.33333, 45.33531, 6.446667, -26.63333, 76.70343, 4.633333, -45.76667, 101.4343
280, 23.19474, 1039.5, 5.933333, -36.16667, 99.87511, 4.623333, -62.4, 40.97554, 6.416667, -32.23333, 89.06464, 4.58, -52.63334, 104.5006
281, 23.42596, 1039.5, 5.896667, -37.3, 100.6612, 4.56, -67.66666, 36.64661, 6.376667, -39.96667, 93.87429, 4.526667, -55.5, 104.2062
282, 23.42596, 1039.5, 5.856667, -40.13334, 101.2621, 4.493333, -65.86667, 32.18562, 6.33, -49.4, 99.47179, 4.47, -57.06666, 101.7757
283, 23.71176, 1025.5, 5.816667, -41.93334, 99.75146, 4.43, -62.66667, 29.99649, 6.276667, -53.93333, 102.101, 4.41, -61.8, 97.6303
284, 23.99932, 1024.5, 5.773334, -45.4, 97.34365, 4.363333, -66.66667, 30.27488, 6.223333, -56.66667, 97.01612, 4.346667, -61.76667, 92.80696
285, 24.58873, 1024.5, 5.676667, -49.6, 97.15096, 4.233333, -65.43334, 33.67688, 6.113333, -51.3, 86.57866, 4.223333, -62.4, 82.19868
286, 24.93492, 1013.0, 5.623333, -53.13334, 96.12824, 4.163333, -71.26667, 38.83418, 6.06, -53.26667, 87.0396, 4.16, -66.2, 80.17398
287, 25.27416, 1013.0, 5.573333, -53.46667, 95.8306, 4.09, -71.63333, 44.61536, 6.003334, -59.53333, 84.97934, 4.09, -68.6, 76.78232
288, 25.56046, 1013.0, 5.516667, -53.83333, 97.13546, 4.016667, -75.53333, 48.07644, 5.936666, -66.7, 81.9839, 4.023334, -69.33334, 75.03822
289, 25.82299, 999.0, 5.46, -58.1, 95.82578, 3.94, -77.23333, 50.01249, 5.87, -72.36667, 76.67625, 3.953333, -71.2, 73.02942
290, 26.0649, 998.5, 5.4, -62.3, 95.0481, 3.86, -83.0, 50.04428, 5.793334, -74.2, 69.69349, 3.88, -74.13333, 69.36031
291, 26.27399, 998.5, 5.336667, -63.16667, 92.05585, 3.78, -80.03333, 47.41647, 5.72, -72.56667, 62.88846, 3.806667, -69.23333, 66.03975
292, 26.71338, 982.5, 5.21, -63.8, 85.7086, 3.62, -78.9, 42.19483, 5.586667, -61.8, 58.06098, 3.663333, -73.46667, 64.28984
293, 26.9396, 982.5, 5.146667, -65.3, 81.21524, 3.54, -76.66667, 41.23739, 5.523334, -62.46667, 60.94606, 3.59, -76.9, 62.07208
294, 27.16222, 982.5, 5.08, -63.63334, 78.54607, 3.463333, -76.96667, 41.49572, 5.46, -65.0, 64.65967, 3.513333, -74.83334, 60.88865
295, 27.36927, 966.5, 5.016667, -65.33334, 77.31119, 3.386667, -78.06667, 43.27798, 5.39, -72.7, 65.8059, 3.433333, -81.7, 59.21562
296, 27.56126, 961.0, 4.946667, -70.4, 75.25093, 3.306667, -77.1, 44.92816, 5.316667, -76.96667, 64.45746, 3.353333, -80.4, 55.99158
297, 27.74409, 961.0, 4.876667, -71.56667, 72.79125, 3.23, -80.76667, 45.86862, 5.236667, -76.83334, 60.56931, 3.276667, -79.66667, 53.85444
298, 27.93248, 961.0, 4.803333, -74.3, 70.86945, 3.146667, -78.93333, 46.31683, 5.163333, -74.93333, 55.86961, 3.196667, -80.7, 52.79355
299, 28.25915, 941.5, 4.653333, -73.36667, 64.36784, 2.99, -81.2, 45.91743, 5.02, -71.26667, 53.32091, 3.036667, -80.4, 50.79539
300, 28.42767, 941.5, 4.58, -72.43333, 62.2498, 2.913333, -75.1, 46.25585, 4.95, -69.5, 54.74248, 2.953333, -80.53333, 50.78849
301, 28.56868, 941.5, 4.506667, -78.83334, 60.58314, 2.836667, -79.13333, 46.53273, 4.876667, -75.53333, 56.19532, 2.873333, -81.96667, 49.84376
302, 28.68939, 928.0, 4.43, -76.0, 58.83214, 2.76, -73.96667, 48.16701, 4.8, -79.1, 55.68553, 2.793333, -80.66667, 48.83168
303, 28.77907, 928.0, 4.353333, -79.1, 57.81369, 2.69, -73.43334, 50.09145, 4.716667, -84.2, 52.37132, 2.71, -83.53333, 47.8965
304, 28.81797, 928.0, 4.27, -83.23333, 56.14012, 2.62, -68.9, 53.78225, 4.63, -84.90001, 46.75552, 2.626667, -79.96667, 47.30028
305, 28.82983, 903.5, 4.186666, -81.86667, 52.97444, 2.55, -70.0, 57.31233, 4.546667, -82.7, 41.63995, 2.546667, -81.93334, 47.59361
306, 28.78096, 903.5, 4.016667, -88.73333, 45.42787, 2.42, -64.6, 66.87673, 4.39, -74.96667, 38.6722, 2.38, -84.06667, 47.1942
307, 28.74336, 903.5, 3.93, -87.3, 42.02403, 2.346667, -78.36667, 68.63298, 4.316667, -71.0, 42.17949, 2.296667, -85.76667, 46.32638
308, 28.74641, 876.0, 3.846667, -82.53333, 40.0964, 2.266667, -79.13333, 66.00143, 4.25, -65.03334, 47.89499, 2.206667, -87.93334, 44.42793
309, 28.77216, 876.0, 3.763333, -82.3, 39.91607, 2.186667, -77.53334, 61.68261, 4.186666, -64.43334, 55.64849, 2.123333, -84.7, 42.1879
310, 28.8195, 876.0, 3.683333, -80.13333, 40.90324, 2.073333, -73.46667, 54.379, 4.123333, -64.6, 62.36971, 2.036667, -83.46667, 40.8565
311, 28.88386, 850.0, 3.603333, -82.26667, 42.70833, 2.003333, -67.83334, 51.76501, 4.056667, -67.1, 66.45355, 1.953333, -83.36667, 39.98977
312, 28.9736, 850.0, 3.52, -80.66667, 44.2588, 1.94, -63.2, 55.48872, 3.983333, -73.1, 67.22692, 1.87, -84.56667, 39.58028
313, 29.05032, 850.0, 3.353333, -83.2, 44.42586, 1.803333, -71.06667, 65.93781, 3.826667, -85.16666, 58.73765, 1.703333, -83.46667, 41.89138
314, 29.0404, 821.0, 3.266667, -90.43334, 42.65841, 1.73, -74.13333, 67.88078, 3.74, -88.7, 50.53913, 1.616667, -85.06667, 42.48067
315, 29.01033, 821.0, 3.173333, -89.43334, 40.11493, 1.65, -81.13334, 66.59072, 3.65, -88.66667, 42.51194, 1.533333, -86.1, 42.73792
316, 28.96218, 821.0, 3.086667, -91.36667, 37.87433, 1.573333, -78.16667, 61.33989, 3.563333, -82.3, 36.47128, 1.446667, -84.7, 43.35321
317, 28.91617, 790.0, 2.953333, -86.03333, 35.0121, 1.493333, -77.86667, 56.05035, 3.49, -74.06667, 36.22152, 1.363333, -84.73333, 43.66937
318, 28.87848, 790.0, 2.866667, -85.83334, 34.58406, 1.416667, -75.7, 52.25404, 3.416667, -66.56667, 40.00415, 1.28, -86.2, 42.88383
319, 28.85432, 790.0, 2.78, -88.13334, 35.15801, 1.343333, -69.73333, 51.35815, 3.35, -67.43333, 46.99329, 1.193333, -85.9, 42.27171
320, 28.78783, 760.0, 2.606667, -90.5, 35.99236, 1.206667, -68.3, 58.17588, 3.203333, -84.3, 56.33318, 1.016667, -88.0, 39.88577
321, 28.74677, 760.0, 2.513333, -88.8, 35.20517, 1.14, -66.93334, 62.6947, 3.116667, -82.6, 53.97851, 0.93, -87.36667, 38.33154
322, 28.67779, 760.0, 2.42, -93.26667, 33.34172, 1.073333, -66.8, 66.84326, 3.033333, -85.63334, 48.47887, 0.8433333, -87.56667, 37.83506
323, 28.57611, 744.0, 2.326667, -91.66667, 30.82106, 1.006667, -68.36667, 70.11874, 2.95, -79.83334, 43.14481, 0.7566667, -85.36667, 38.17985
324, 28.4651, 728.0, 2.233333, -91.66667, 27.93972, 0.9333333, -71.66667, 70.45397, 2.876667, -72.6, 40.42156, 0.67, -87.80001, 38.24885
325, 28.35706, 728.0, 2.14, -90.93333, 26.81785, 0.8633333, -72.1, 68.64832, 2.803333, -71.26667, 41.98268, 0.5833333, -88.30001, 36.98067
326, 28.27203, 728.0, 2.05, -88.7, 26.87302, 0.79, -72.26667, 66.92651, 2.733333, -68.6, 47.53375, 0.4966667, -85.03333, 34.59805
327, 28.2245, 692.0, 1.963333, -87.66666, 28.89082, 0.6433333, -73.5, 61.49479, 2.586667, -76.06667, 56.57825, 0.33, -81.6, 25.76489
328, 28.10708, 692.0, 1.783333, -95.06667, 32.65105, 0.5666667, -75.83333, 59.80849, 2.503333, -85.43334, 56.03874, 0.2466667, -80.26668, 18.04821
329, 27.97199, 676.0, 1.686667, -91.36667, 32.94754, 0.4866667, -78.66666, 57.77052, 2.42, -86.03333, 52.03331, 0.17, -77.66666, 14.78618
330, 27.80774, 657.5, 1.593333, -94.8, 31.12448, 0.45, -73.93333, 57.93177, 2.33, -92.26667, 45.46698, 0.09333333, -74.13333, 10.67387
331, 27.56714, 657.5, 1.496667, -97.46667, 26.35815, 0.37, -73.76667, 58.2341, 2.236667, -89.56667, 36.07992, 0.02, -72.76667, 7.305732
332, 27.24365, 657.5, 1.403333, -92.23333, 19.346, 0.2933333, -75.13333, 58.99101, 2.15, -85.43334, 26.24065, -0.05, -69.4, 4.124322
333, 26.87104, 619.5, 1.313333, -90.80001, 12.48181, 0.1833333, -75.2, 60.62474, 2.07, -81.0, 17.37098, -0.1166667, -67.93334, 1.188503
334, 26.47197, 619.5, 1.226667, -84.83334, 6.186707, 0.1066667, -76.16666, 62.74595, 1.996667, -66.26667, 10.19398, -0.2433333, -60.6, 0.0
335, 25.57422, 602.0, 1.06, -77.76667, 0.0, -0.05, -80.06667, 61.95876, 1.89, -47.0, 3.240495, -0.3, -56.4, 0.0
336, 25.09958, 582.5, 0.98, -77.16667, 0.0, -0.1333333, -84.53334, 59.20894, 1.846667, -40.8, 4.079317, -0.3533333, -50.96667, 0.0
337, 24.61533, 582.5, 0.9, -79.33334, 0.0, -0.2166667, -80.96667, 56.09791, 1.81, -37.83333, 5.930195, -0.4033333, -50.13334, 0.0
338, 24.11034, 582.5, 0.82, -83.86667, 0.0, -0.2933333, -76.96667, 54.1916, 1.77, -34.3, 6.436152, -0.46, -56.23333, 0.0
339, 23.52722, 538.5, 0.7366667, -83.16667, 0.0, -0.37, -71.9, 53.0523, 1.736667, -32.76667, 6.363155, -0.5133333, -50.06667, 2.712607
340, 22.89683, 538.5, 0.6533333, -80.73333, 0.0, -0.44, -71.2, 53.82566, 1.71, -24.33333, 10.87806, -0.5433333, -25.4, 17.76952
341, 22.24689, 538.5, 0.5733333, -82.0, 0.0, -0.5133333, -70.9, 57.19338, 1.703333, -12.76667, 14.00002, -0.5533333, -11.96667, 29.49475
342, 20.76306, 500.0, 0.4166667, -75.13333, 0.0, -0.6566667, -72.03333, 63.95541, 1.72, 6.633333, 15.70037, -0.5466667, 0.0, 50.48649
