idx, heading, dist, lfm POS, lfm VEL, lfm TRQ, lbm POS, lbm VEL, lbm TRQ, rfm POS, rfm VEL, rfm TRQ, rbm POS, rbm VEL, rbm TRQ
323, 1.740266, 230.5, 0.49, -2.333333, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, -16.66667, 0.0
324, 1.746244, 230.5, 0.49, -2.333333, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, -16.66667, 0.0
325, 1.715313, 230.5, 0.49, -2.333333, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, -16.66667, 0.0
326, 1.687708, 230.5, 0.49, -2.333333, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, -16.66667, 0.0
327, 1.667459, 230.5, 0.49, -2.333333, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, -16.66667, 0.0
328, 1.661135, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
329, 1.661609, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
330, 1.669608, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
331, 1.685541, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
332, 1.693818, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
333, 1.697894, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
334, 1.696129, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
335, 1.687878, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
336, 1.687436, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
337, 1.691667, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
338, 1.694401, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
339, 1.69644, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
340, 1.707509, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
341, 1.714052, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
342, 1.711163, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
343, 1.704176, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
344, 1.697194, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
345, 1.690168, 229.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
346, 1.683202, 229.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
347, 1.689332, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
348, 1.694223, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
349, 1.700853, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
350, 1.707928, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
351, 1.714266, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
352, 1.719884, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
353, 1.712933, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
354, 1.698937, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
355, 1.692176, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
356, 1.684982, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
357, 1.679357, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
358, 1.676438, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
359, 1.67326, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
360, 1.669416, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
361, 1.682162, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
362, 1.689085, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
363, 1.689085, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
364, 1.695274, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
365, 1.702308, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
366, 1.706466, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
367, 1.701877, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
368, 1.686615, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
369, 1.680476, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
370, 1.674146, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
371, 1.667301, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
372, 1.670979, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
373, 1.674038, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
374, 1.67732, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
375, 1.691127, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
376, 1.697286, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
377, 1.694528, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
378, 1.698956, 231.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
379, 1.701995, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
380, 1.694755, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
381, 1.69013, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
382, 1.680236, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
383, 1.68026, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
384, 1.678024, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
385, 1.675256, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
386, 1.674178, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
387, 1.678331, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
388, 1.685497, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
389, 1.693951, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
390, 1.699227, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
391, 1.695835, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
392, 1.689929, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
393, 1.695823, 232.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
394, 1.689915, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
395, 1.683634, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
396, 1.685734, 231.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
397, 1.680267, 232.0, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
398, 1.684773, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
399, 1.685725, 230.5, 0.49, -0.0, 0.0, -0.25, -0.0, 0.0, 1.763333, 0.0, 0.0, 0.17, 0.0, 0.0
